100_noextra_noalign_nopreprocess_nooperator_pcaAll_l2,0.16222527472527473
100_noextra_noalign_nopreprocess_nooperator_pcaAll_3nnl2,0.13358516483516483
100_noextra_noalign_nopreprocess_nooperator_pcaAll_linearsvmC1,0.13214285714285715
100_noextra_noalign_nopreprocess_nooperator_pcaAll_linearsvmC01,0.13214285714285715
100_noextra_noalign_nopreprocess_nooperator_pcaAll_linearsvmC001,0.13221153846153846
100_noextra_noalign_nopreprocess_nooperator_pcaAll_rbfsvmC1,0.03743131868131868
100_noextra_noalign_nopreprocess_nooperator_pcaAll_rbfsvmC01,0.03743131868131868
100_noextra_noalign_nopreprocess_nooperator_pcaAll_rbfsvmC001,0.036675824175824177
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_l2,0.33804945054945057
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_3nnl2,0.31105769230769231
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_chi2,0.4330357142857143
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_linearsvmC1,0.30206043956043954
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_linearsvmC01,0.30508241758241761
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_linearsvmC001,0.29210164835164837
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_rbfsvmC1,0.27870879120879122
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_rbfsvmC01,0.16579670329670329
100_noextra_noalign_nopreprocess_nooperator_spatialhist8_rbfsvmC001,0.12342032967032968
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_l2,0.30137362637362636
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_3nnl2,0.2775412087912088
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_chi2,0.3809752747252747
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_linearsvmC1,0.25247252747252746
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_linearsvmC01,0.25659340659340657
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_linearsvmC001,0.24938186813186813
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_rbfsvmC1,0.25048076923076923
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_rbfsvmC01,0.22774725274725274
100_noextra_noalign_nopreprocess_nooperator_spatialhist_u8_rbfsvmC001,0.16153846153846155
100_noextra_noalign_nopreprocess_eldp_pcaAll_l2,0.16222527472527473
100_noextra_noalign_nopreprocess_eldp_pcaAll_3nnl2,0.13358516483516483
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC1,0.13214285714285715
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC01,0.13214285714285715
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC001,0.13221153846153846
100_noextra_noalign_nopreprocess_eldp_pcaAll_l2,0.04567307692307692
100_noextra_noalign_nopreprocess_eldp_pcaAll_3nnl2,0.040659340659340661
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC1,0.038049450549450546
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC01,0.038049450549450546
100_noextra_noalign_nopreprocess_eldp_pcaAll_linearsvmC001,0.038049450549450546
100_noextra_noalign_nopreprocess_eldp_flatten_l2,0.04567307692307692
100_noextra_noalign_tantriggs_eldp_pcaAll_l2,0.055357142857142855
100_noextra_noalign_tantriggs_eldp_pcaAll_3nnl2,0.059684065934065937
100_noextra_noalign_tantriggs_eldp_pcaAll_linearsvmC1,0.063461538461538458
100_noextra_noalign_tantriggs_eldp_pcaAll_linearsvmC01,0.063461538461538458
100_noextra_noalign_tantriggs_eldp_pcaAll_linearsvmC001,0.063461538461538458
100_noextra_noalign_tantriggs_eldp_spatialhist8_l2,0.036950549450549451
100_noextra_noalign_tantriggs_eldp_spatialhist8_3nnl2,0.032760989010989013
100_noextra_noalign_nopreprocess_eldp_spatialhist8_chi2,0.055425824175824173
100_noextra_noalign_nopreprocess_eldp_spatialhist_u8_chi2,0.058722527472527472
100_noextra_noalign_nopreprocess_tplbp_spatialhist_u4_chi2,0.2726148773954255
100_noextra_noalign_nopreprocess_tplbp_spatialhist8_chi2,0.45106119925819083
100_noextra_noalign_nopreprocess_tplbp_spatialhist_u8_chi2,0.25015454358128991
100_noextra_noalign_nopreprocess_tplbp_pca1024_l2,0.15248300020605809
100_noextra_noalign_nopreprocess_tplbp_pca1024_3nnl2,0.14568308262930146
100_noextra_noalign_nopreprocess_tplbp_pca512_l2,0.13929528126931795
100_noextra_noalign_nopreprocess_tplbp_pca512_3nnl2,0.13393777045126726
100_noextra_noalign_nopreprocess_tplbp_pca2048_l2,0.1708221718524624
100_noextra_noalign_nopreprocess_tplbp_pca2048_3nnl2,0.16113744075829384
